SID,SEASON,BASIN,NAME,ISO_TIME,LAT,LON,USA_WIND,USA_SSHS,geometry,index_right,NAME_NORM
2015273N12130,2015,Western Pacific,MUJIGAE,2015-10-04 03:00:00,20.9,111.0,115.0,4,POINT (111 20.9),55,MUJIGAE_2015_10
2000032S11116,2000,South Indian,ELINE:LEONE,2000-02-22 06:00:00,-20.6,35.0,115.0,4,POINT (35 -20.6),112,ELINE:LEONE_2000_02
2008245N17323,2008,North Atlantic,IKE,2008-09-08 02:00:00,21.1,-75.7,115.0,4,POINT (-75.7 21.1),61,IKE_2008_09
1997133N03092,1997,North Indian,UNNAMED,1997-05-19 09:00:00,21.6,91.4,115.0,4,POINT (91.4 21.6),112,UNNAMED_1997_05
2008268N12140,2008,Western Pacific,JANGMI,2008-09-28 06:00:00,23.9,122.4,115.0,4,POINT (122.4 23.9),63,JANGMI_2008_09
2017228N14314,2017,North Atlantic,HARVEY,2017-08-26 00:00:00,27.8,-96.8,115.0,4,POINT (-96.8 27.8),95,HARVEY_2017_08
1997018S11059,1997,South Indian,GRETELLE,1997-01-24 09:00:00,-22.7,48.1,115.0,4,POINT (48.1 -22.7),20,GRETELLE_1997_01
2003196N05150,2003,Western Pacific,IMBUDO,2003-07-22 00:00:00,16.4,123.0,115.0,4,POINT (123 16.4),51,IMBUDO_2003_07
1996306N15097,1996,North Indian,UNNAMED,1996-11-06 15:00:00,16.6,82.2,115.0,4,POINT (82.2 16.6),112,UNNAMED_1996_11
2008117N11090,2008,North Indian,NARGIS,2008-05-02 09:00:00,16.0,94.1,115.0,4,POINT (94.1 16),112,NARGIS_2008_05
2021133N10071,2021,North Indian,TAUKTAE,2021-05-17 15:00:00,20.5,71.3,115.0,4,POINT (71.3 20.5),112,TAUKTAE_2021_05
2008037S10055,2008,South Indian,IVAN,2008-02-17 00:00:00,-17.0,50.5,115.0,4,POINT (50.5 -17),20,IVAN_2008_02
2025039S14125,2025,South Indian,ZELIA,2025-02-14 00:00:00,-19.5,118.7,115.0,4,POINT (118.7 -19.5),21,ZELIA_2025_02
1993164N04160,1993,Western Pacific,KORYN,1993-06-25 15:00:00,16.6,123.3,113.0,4,POINT (123.3 16.6),51,KORYN_1993_06
2006114N08090,2006,North Indian,MALA,2006-04-28 21:00:00,16.5,93.6,113.0,4,POINT (93.6 16.5),112,MALA_2006_04
2022293N15259,2022,Eastern Pacific,ROSLYN,2022-10-23 03:00:00,20.0,-106.6,113.0,4,POINT (-106.6 20),95,ROSLYN_2022_10
2006240N12265,2006,Eastern Pacific,JOHN,2006-08-30 21:00:00,17.3,-103.4,113.0,4,POINT (-103.4 17.3),95,JOHN_2006_08
2014334N02156,2014,Western Pacific,HAGUPIT,2014-12-06 09:00:00,12.1,126.2,113.0,4,POINT (126.2 12.1),49,HAGUPIT_2014_12
1996001S08075,1996,South Indian,BONITA,1996-01-10 21:00:00,-17.7,49.9,113.0,4,POINT (49.9 -17.7),20,BONITA_1996_01
2002258N10300,2002,North Atlantic,ISIDORE,2002-09-22 00:00:00,22.1,-86.5,110.0,3,POINT (-86.5 22.1),95,ISIDORE_2002_09
1985240N20286,1985,North Atlantic,ELENA,1985-09-02 00:00:00,29.4,-85.9,110.0,3,POINT (-85.9 29.4),95,ELENA_1985_09
2010257N16282,2010,North Atlantic,KARL,2010-09-17 12:00:00,19.6,-95.6,110.0,3,POINT (-95.6 19.6),95,KARL_2010_09
1994344S09112,1995,South Indian,ANNETTE,1994-12-18 03:00:00,-18.7,120.5,110.0,3,POINT (120.5 -18.7),21,ANNETTE_1994_12
2007337S12186,2008,South Pacific,DAMAN,2007-12-07 12:00:00,-15.6,179.7,110.0,3,POINT (179.7 -15.6),16,DAMAN_2007_12
2008062S10064,2008,South Indian,JOKWE,2008-03-08 06:00:00,-15.4,40.8,110.0,3,POINT (40.8 -15.4),112,JOKWE_2008_03
2021058S14149,2021,South Pacific,NIRAN,2021-03-06 00:00:00,-21.4,163.8,110.0,3,POINT (163.8 -21.4),14,NIRAN_2021_03
1999275N16135,1999,Western Pacific,DAN,1999-10-05 00:00:00,18.2,122.5,110.0,3,POINT (122.5 18.2),51,DAN_1999_10
2005241N15155,2005,Western Pacific,NABI,2005-09-05 18:00:00,30.3,130.2,110.0,3,POINT (130.2 30.3),71,NABI_2005_09
2000333S11140,2001,South Indian,SAM,2000-12-08 00:00:00,-18.1,121.0,110.0,3,POINT (121 -18.1),21,SAM_2000_12
1988327N06100,1988,North Indian,UNNAMED,1988-11-29 12:00:00,21.8,89.0,110.0,3,POINT (89 21.8),112,UNNAMED_1988_11
2006257N16259,2006,Eastern Pacific,LANE,2006-09-16 19:15:00,24.1,-107.2,110.0,3,POINT (-107.2 24.1),95,LANE_2006_09
1992338S04173,1993,South Pacific,JONI,1992-12-10 06:00:00,-17.5,176.8,110.0,3,POINT (176.8 -17.5),15,JONI_1992_12
1999135N12073,1999,North Indian,UNNAMED,1999-05-19 21:00:00,22.9,67.6,110.0,3,POINT (67.6 22.9),112,UNNAMED_1999_05
2015226N12151,2015,Western Pacific,GONI,2015-08-24 18:00:00,31.6,130.0,110.0,3,POINT (130 31.6),71,GONI_2015_08
1983201N08144,1983,Western Pacific,WAYNE,1983-07-24 18:00:00,21.2,120.5,110.0,3,POINT (120.5 21.2),63,WAYNE_1983_07
2019074S08151,2019,South Pacific,TREVOR,2019-03-22 18:00:00,-15.6,138.2,110.0,3,POINT (138.2 -15.6),21,TREVOR_2019_03
1982283N17148,1982,Western Pacific,NANCY,1982-10-14 09:00:00,17.5,122.9,110.0,3,POINT (122.9 17.5),51,NANCY_1982_10
2014253N13260,2014,Eastern Pacific,ODILE,2014-09-15 03:00:00,22.5,-109.7,110.0,3,POINT (-109.7 22.5),95,ODILE_2014_09
2014246N17254,2014,Eastern Pacific,NORBERT,2014-09-06 06:00:00,24.4,-113.1,110.0,3,POINT (-113.1 24.4),95,NORBERT_2014_09
2007058S12135,2007,South Indian,GEORGE,2007-03-08 12:00:00,-19.9,119.0,110.0,3,POINT (119 -19.9),21,GEORGE_2007_03
1994053S08155,1994,South Pacific,THEODORE,1994-02-26 18:00:00,-19.8,165.0,110.0,3,POINT (165 -19.8),14,THEODORE_1994_02
2007151N14072,2007,North Indian,GONU,2007-06-05 18:00:00,22.0,60.6,110.0,3,POINT (60.6 22),112,GONU_2007_06
2008169N08135,2008,Western Pacific,FENGSHEN,2008-06-21 00:00:00,11.9,122.7,110.0,3,POINT (122.7 11.9),48,FENGSHEN_2008_06
1995049S11133,1995,South Indian,BOBBY,1995-02-24 12:00:00,-21.3,115.5,110.0,3,POINT (115.5 -21.3),21,BOBBY_1995_02
2025322S10131,2026,South Indian,FINA,2025-11-24 06:00:00,-14.3,128.0,109.0,3,POINT (128 -14.3),21,FINA_2025_11
2026039S18057,2026,South Indian,GEZANI,2026-02-10 12:00:00,-18.1,50.1,109.0,3,POINT (50.1 -18.1),20,GEZANI_2026_02
2010151N14065,2010,North Indian,PHET,2010-06-03 15:00:00,20.2,59.4,108.0,3,POINT (59.4 20.2),112,PHET_2010_06
1991289N06156,1991,Western Pacific,RUTH,1991-10-27 03:00:00,18.5,123.0,108.0,3,POINT (123 18.5),51,RUTH_1991_10
1988193N09149,1988,Western Pacific,WARREN,1988-07-17 15:00:00,18.0,123.3,108.0,3,POINT (123.3 18),51,WARREN_1988_07
2005248N08142,2005,Western Pacific,KHANUN,2005-09-11 03:00:00,27.8,122.3,108.0,3,POINT (122.3 27.8),112,KHANUN_2005_09
2016265N10150,2016,Western Pacific,MEGI,2016-09-27 03:00:00,23.7,122.5,108.0,3,POINT (122.5 23.7),63,MEGI_2016_09
1993298N11154,1993,Western Pacific,IRA,1993-11-01 03:00:00,16.0,122.9,108.0,3,POINT (122.9 16),51,IRA_1993_11
1981319N07163,1981,Western Pacific,IRMA,1981-11-23 15:00:00,13.5,125.4,108.0,3,POINT (125.4 13.5),49,IRMA_1981_11
1991163N11128,1991,Western Pacific,YUNYA,1991-06-14 06:00:00,14.4,123.5,105.0,3,POINT (123.5 14.4),51,YUNYA_1991_06
1987263N10309,1987,North Atlantic,EMILY,1987-09-23 00:00:00,17.8,-70.4,105.0,3,POINT (-70.4 17.8),54,EMILY_1987_09
2019354N05151,2019,Western Pacific,PHANFONE,2019-12-25 00:00:00,11.8,122.4,105.0,3,POINT (122.4 11.8),48,PHANFONE_2019_12
2019302N11118,2019,North Indian,BULBUL:MATMO,2019-11-09 15:00:00,21.4,88.3,105.0,3,POINT (88.3 21.4),112,BULBUL:MATMO_2019_11
1994231N12157,1994,Western Pacific,GLADYS,1994-09-01 00:00:00,24.1,122.4,105.0,3,POINT (122.4 24.1),63,GLADYS_1994_09
1995236N10134,1995,Western Pacific,KENT,1995-08-31 00:00:00,22.3,116.8,105.0,3,POINT (116.8 22.3),112,KENT_1995_08
1995241N11333,1995,North Atlantic,LUIS,1995-09-11 06:00:00,47.1,-54.2,105.0,-4,POINT (-54.2 47.1),77,LUIS_1995_09
2024267N14261,2024,Eastern Pacific,JOHN,2024-09-24 03:15:00,16.6,-98.9,105.0,3,POINT (-98.9 16.6),95,JOHN_2024_09
2012296N06135,2012,Western Pacific,SON-TINH,2012-10-27 18:00:00,18.1,107.9,105.0,3,POINT (107.9 18.1),55,SON-TINH_2012_10
1989089S11158,1989,South Pacific,AIVU,1989-04-03 21:00:00,-19.0,148.0,105.0,3,POINT (148 -19),21,AIVU_1989_04
2024298N13150,2024,Western Pacific,KONG-REY,2024-10-31 03:00:00,22.4,121.7,105.0,3,POINT (121.7 22.4),63,KONG-REY_2024_10
1996079S12170,1996,South Pacific,BETI,1996-03-26 18:00:00,-19.7,164.8,105.0,3,POINT (164.8 -19.7),14,BETI_1996_03
1989238N22253,1989,Eastern Pacific,KIKO,1989-08-27 00:00:00,23.5,-109.3,105.0,3,POINT (-109.3 23.5),95,KIKO_1989_08
2010256N17137,2010,Western Pacific,FANAPI,2010-09-18 21:00:00,23.9,122.4,105.0,3,POINT (122.4 23.9),63,FANAPI_2010_09
1986179N11175,1986,Western Pacific,PEGGY,1986-07-08 15:00:00,17.7,123.2,105.0,3,POINT (123.2 17.7),51,PEGGY_1986_07
2011264N13264,2011,Eastern Pacific,HILARY,2011-09-23 00:00:00,15.9,-100.3,105.0,3,POINT (-100.3 15.9),95,HILARY_2011_09
2016256N12146,2016,Western Pacific,MALAKAS,2016-09-17 03:00:00,24.7,122.9,105.0,3,POINT (122.9 24.7),63,MALAKAS_2016_09
2021225N15313,2021,North Atlantic,GRACE,2021-08-21 03:00:00,20.6,-96.5,105.0,3,POINT (-96.5 20.6),95,GRACE_2021_08
1998152N11075,1998,North Indian,UNNAMED,1998-06-09 00:00:00,21.5,69.0,105.0,3,POINT (69 21.5),112,UNNAMED_1998_06
2023292S03172,2024,South Pacific,LOLA,2023-10-24 15:00:00,-15.8,168.3,105.0,3,POINT (168.3 -15.8),18,LOLA_2023_10
1998259N10335,1998,North Atlantic,GEORGES,1998-09-22 12:00:00,18.2,-68.5,105.0,3,POINT (-68.5 18.2),54,GEORGES_1998_09
2004288N09164,2004,Western Pacific,NOCK-TEN,2004-10-24 21:00:00,23.4,122.3,105.0,3,POINT (122.3 23.4),63,NOCK-TEN_2004_10
2004275N14139,2004,Western Pacific,MA-ON,2004-10-09 06:00:00,34.3,138.3,105.0,3,POINT (138.3 34.3),71,MA-ON_2004_10
2004258N16300,2004,North Atlantic,JEANNE,2004-09-25 18:00:00,26.9,-78.2,105.0,3,POINT (-78.2 26.9),64,JEANNE_2004_09
1982077N04161,1982,Western Pacific,NELSON,1982-03-25 12:00:00,10.4,126.3,105.0,3,POINT (126.3 10.4),49,NELSON_1982_03
1992055S12119,1992,South Indian,IAN,1992-03-02 12:00:00,-20.1,115.7,105.0,3,POINT (115.7 -20.1),21,IAN_1992_03
1991257N16130,1991,Western Pacific,NAT,1991-09-22 21:00:00,22.1,121.1,105.0,3,POINT (121.1 22.1),63,NAT_1991_09
2004056S18125,2004,South Indian,MONTY,2004-03-01 00:00:00,-20.4,115.2,105.0,3,POINT (115.2 -20.4),21,MONTY_2004_03
2004052S15172,2004,South Pacific,IVY,2004-02-25 18:00:00,-16.3,167.8,105.0,3,POINT (167.8 -16.3),18,IVY_2004_02
2007223N19136,2007,Western Pacific,SEPAT,2007-08-17 18:00:00,22.7,122.0,105.0,3,POINT (122 22.7),63,SEPAT_2007_08
2023239N18144,2023,Western Pacific,HAIKUI,2023-09-03 06:00:00,22.9,121.5,105.0,3,POINT (121.5 22.9),63,HAIKUI_2023_09
2009017S20043,2009,South Indian,FANELE,2009-01-20 18:00:00,-20.1,43.2,105.0,3,POINT (43.2 -20.1),20,FANELE_2009_01
2018294N08161,2018,Western Pacific,YUTU,2018-10-29 18:00:00,16.8,123.0,105.0,3,POINT (123 16.8),51,YUTU_2018_10
1982202N12148,1982,Western Pacific,ANDY,1982-07-28 18:00:00,22.4,121.7,105.0,3,POINT (121.7 22.4),63,ANDY_1982_07
2018281N14088,2018,North Indian,TITLI,2018-10-10 18:00:00,18.3,85.0,105.0,3,POINT (85 18.3),112,TITLI_2018_10
2025305N10138,2025,Western Pacific,KALMAEGI,2025-11-06 09:00:00,13.4,109.9,104.0,3,POINT (109.9 13.4),112,KALMAEGI_2025_11
2006081S14129,2006,South Indian,GLENDA,2006-03-30 03:00:00,-20.0,116.2,103.0,3,POINT (116.2 -20),21,GLENDA_2006_03
1995271N19273,1995,North Atlantic,OPAL,1995-10-04 21:00:00,30.0,-87.3,103.0,3,POINT (-87.3 30),95,OPAL_1995_10
2005261N21290,2005,North Atlantic,RITA,2005-09-24 03:00:00,29.0,-93.3,103.0,3,POINT (-93.3 29),95,RITA_2005_09
2005237N14148,2005,Western Pacific,TALIM,2005-08-31 15:00:00,23.9,122.2,103.0,3,POINT (122.2 23.9),63,TALIM_2005_08
1999092S11131,1999,South Indian,GWENDA,1999-04-07 11:00:00,-19.6,118.2,102.0,3,POINT (118.2 -19.6),21,GWENDA_1999_04
1999013S13164,1999,South Pacific,DANI,1999-01-18 18:00:00,-13.7,166.4,100.0,3,POINT (166.4 -13.7),19,DANI_1999_01
1995340S10116,1996,South Indian,FRANK,1995-12-11 10:00:00,-21.7,113.3,100.0,3,POINT (113.3 -21.7),21,FRANK_1995_12
1995294N05163,1995,Western Pacific,ZACK,1995-11-01 00:00:00,14.8,109.6,100.0,3,POINT (109.6 14.8),112,ZACK_1995_11
2018292N14261,2018,Eastern Pacific,WILLA,2018-10-24 00:00:00,22.5,-106.0,100.0,3,POINT (-106 22.5),95,WILLA_2018_10
2001206N14134,2001,Western Pacific,TORAJI,2001-07-29 18:00:00,23.8,121.3,100.0,3,POINT (121.3 23.8),63,TORAJI_2001_07
2022254N24143,2022,Western Pacific,NANMADOL,2022-09-18 03:00:00,30.2,130.7,100.0,3,POINT (130.7 30.2),71,NANMADOL_2022_09
2016323N13279,2016,North Atlantic,OTTO,2016-11-24 12:00:00,11.0,-83.0,100.0,3,POINT (-83 11),95,OTTO_2016_11
1982120N11083,1982,North Indian,UNNAMED,1982-05-04 12:00:00,17.4,94.0,100.0,3,POINT (94 17.4),112,UNNAMED_1982_05
2013052S13126,2013,South Indian,RUSTY,2013-02-26 18:00:00,-19.3,119.2,100.0,3,POINT (119.2 -19.3),21,RUSTY_2013_02
2013282N14132,2013,Western Pacific,NARI,2013-10-11 12:00:00,15.5,122.4,100.0,3,POINT (122.4 15.5),51,NARI_2013_10
1987343N05154,1987,Western Pacific,PHYLLIS,1987-12-16 00:00:00,11.8,125.0,100.0,3,POINT (125 11.8),49,PHYLLIS_1987_12
2018239N11161,2018,Western Pacific,JEBI,2018-09-04 00:00:00,32.4,133.8,100.0,3,POINT (133.8 32.4),66,JEBI_2018_09
2008229N13147,2008,Western Pacific,NURI,2008-08-20 00:00:00,18.7,122.0,100.0,3,POINT (122 18.7),51,NURI_2008_08
2003247N10153,2003,Western Pacific,MAEMI,2003-09-12 09:00:00,33.8,127.6,100.0,3,POINT (127.6 33.8),112,MAEMI_2003_09
1999260N20130,1999,Western Pacific,BART,1999-09-23 18:00:00,31.9,129.7,100.0,3,POINT (129.7 31.9),71,BART_1999_09
1996066S17129,1996,South Indian,KIRSTY,1996-03-11 18:00:00,-19.8,119.7,100.0,3,POINT (119.7 -19.8),21,KIRSTY_1996_03
2007043S11071,2007,South Indian,FAVIO,2007-02-22 00:00:00,-22.9,36.3,100.0,3,POINT (36.3 -22.9),112,FAVIO_2007_02
2024309N13283,2024,North Atlantic,RAFAEL,2024-11-06 21:15:00,22.7,-82.7,100.0,3,POINT (-82.7 22.7),61,RAFAEL_2024_11
1985012S16161,1985,South Pacific,ERIC,1985-01-17 12:00:00,-18.1,178.3,100.0,3,POINT (178.3 -18.1),15,ERIC_1985_01
2006340N08142,2006,Western Pacific,UTOR,2006-12-10 00:00:00,12.2,121.7,100.0,3,POINT (121.7 12.2),48,UTOR_2006_12
1998232N15312,1998,North Atlantic,BONNIE,1998-08-26 15:00:00,33.1,-77.8,100.0,3,POINT (-77.8 33.1),95,BONNIE_1998_08
2005017S09061,2005,South Indian,ERNEST,2005-01-22 15:00:00,-22.4,42.4,100.0,3,POINT (42.4 -22.4),20,ERNEST_2005_01
1983228N27270,1983,North Atlantic,ALICIA,1983-08-18 06:00:00,28.9,-95.0,100.0,3,POINT (-95 28.9),95,ALICIA_1983_08
1998087S15172,1998,South Pacific,ZUMAN,1998-03-31 18:00:00,-14.9,167.0,100.0,3,POINT (167 -14.9),19,ZUMAN_1998_03
1985014S16151,1985,South Pacific,NIGEL,1985-01-19 06:00:00,-17.2,177.6,100.0,3,POINT (177.6 -17.2),15,NIGEL_1985_01
1993331N05172,1993,Western Pacific,LOLA,1993-12-08 15:00:00,11.6,109.8,100.0,3,POINT (109.8 11.6),112,LOLA_1993_12
2012296N14283,2012,North Atlantic,SANDY,2012-10-25 05:25:00,20.0,-76.0,100.0,3,POINT (-76 20),61,SANDY_2012_10
1998213N14128,1998,Western Pacific,OTTO,1998-08-04 00:00:00,22.2,121.9,100.0,3,POINT (121.9 22.2),63,OTTO_1998_08
2019160N11073,2019,North Indian,VAYU,2019-06-13 12:00:00,20.8,69.1,100.0,3,POINT (69.1 20.8),112,VAYU_2019_06
2019214N15134,2019,Western Pacific,LEKIMA,2019-08-09 12:00:00,27.5,122.0,100.0,3,POINT (122 27.5),112,LEKIMA_2019_08
2020129N07134,2020,Western Pacific,VONGFONG,2020-05-14 06:00:00,12.2,125.3,100.0,3,POINT (125.3 12.2),49,VONGFONG_2020_05
1993235N20307,1993,North Atlantic,EMILY,1993-08-31 21:00:00,35.2,-75.1,100.0,3,POINT (-75.1 35.2),95,EMILY_1993_08
2015068S12151,2015,South Pacific,NATHAN,2015-03-19 18:00:00,-14.7,145.1,100.0,3,POINT (145.1 -14.7),21,NATHAN_2015_03
2011253N20145,2011,Western Pacific,ROKE,2011-09-21 00:00:00,33.0,136.0,100.0,3,POINT (136 33),71,ROKE_2011_09
2013259N17132,2013,Western Pacific,USAGI,2013-09-22 06:00:00,22.4,116.8,100.0,3,POINT (116.8 22.4),112,USAGI_2013_09
1993250N17119,1993,Western Pacific,ABE,1993-09-13 18:00:00,22.6,117.1,100.0,3,POINT (117.1 22.6),112,ABE_1993_09
1987245N15133,1987,Western Pacific,GERALD,1987-09-09 06:00:00,21.3,121.2,100.0,3,POINT (121.2 21.3),63,GERALD_1987_09
1996237N14339,1996,North Atlantic,FRAN,1996-09-06 00:00:00,33.7,-78.0,100.0,3,POINT (-78 33.7),95,FRAN_1996_09
2018136N11054,2018,North Indian,MEKUNU:SAGAR,2018-05-25 12:00:00,16.3,54.3,100.0,3,POINT (54.3 16.3),112,MEKUNU:SAGAR_2018_05
2013360S12124,2014,South Indian,CHRISTINE,2013-12-30 12:00:00,-20.4,117.7,100.0,3,POINT (117.7 -20.4),21,CHRISTINE_2013_12
2017232N19130,2017,Western Pacific,HATO,2017-08-23 03:00:00,21.9,113.7,100.0,3,POINT (113.7 21.9),112,HATO_2017_08
2020299N18277,2020,North Atlantic,ZETA,2020-10-28 21:00:00,29.2,-90.6,100.0,3,POINT (-90.6 29.2),95,ZETA_2020_10
1985281N02144,1985,Western Pacific,CECIL,1985-10-15 15:00:00,16.7,108.7,100.0,3,POINT (108.7 16.7),112,CECIL_1985_10
1992275N14260,1992,Eastern Pacific,VIRGIL,1992-10-03 15:00:00,17.0,-102.6,100.0,3,POINT (-102.6 17),95,VIRGIL_1992_10
2022065S16055,2022,South Indian,GOMBE,2022-03-11 00:00:00,-15.4,40.6,100.0,3,POINT (40.6 -15.4),112,GOMBE_2022_03
2019242N14180,2019,Western Pacific,FAXAI,2019-09-08 12:00:00,34.1,139.0,100.0,3,POINT (139 34.1),71,FAXAI_2019_09
2012018S16041,2012,South Indian,FUNSO,2012-01-21 12:00:00,-18.0,37.9,100.0,3,POINT (37.9 -18),112,FUNSO_2012_01
2019336S06055,2020,South Indian,BELNA,2019-12-09 15:00:00,-16.1,45.0,100.0,3,POINT (45 -16.1),20,BELNA_2019_12
1995281N14278,1995,North Atlantic,ROXANNE,1995-10-10 21:52:00,20.0,-86.7,100.0,3,POINT (-86.7 20),95,ROXANNE_1995_10
2005300N10279,2005,North Atlantic,BETA,2005-10-30 06:00:00,13.3,-83.1,100.0,3,POINT (-83.1 13.3),95,BETA_2005_10
2022024S09090,2022,South Indian,BATSIRAI,2022-02-05 12:00:00,-20.8,49.4,100.0,3,POINT (49.4 -20.8),20,BATSIRAI_2022_02
1983054S15179,1983,South Pacific,OSCAR,1983-03-01 03:00:00,-18.1,176.4,100.0,3,POINT (176.4 -18.1),15,OSCAR_1983_03
2008252N16128,2008,Western Pacific,SINLAKU,2008-09-13 03:00:00,24.2,122.6,100.0,3,POINT (122.6 24.2),63,SINLAKU_2008_09
2023036S12117,2023,South Indian,FREDDY,2023-03-11 06:00:00,-18.0,37.6,100.0,3,POINT (37.6 -18),112,FREDDY_2023_03
1997001S10176,1997,South Pacific,DRENA,1997-01-07 12:00:00,-20.1,163.3,100.0,3,POINT (163.3 -20.1),14,DRENA_1997_01
2022257N16312,2022,North Atlantic,FIONA,2022-09-20 06:00:00,20.8,-70.7,100.0,3,POINT (-70.7 20.8),54,FIONA_2022_09
1980005S14120,1980,South Indian,AMY,1980-01-09 03:00:00,-19.1,119.2,100.0,3,POINT (119.2 -19.1),21,AMY_1980_01
1994345N06165,1994,Western Pacific,AXEL,1994-12-21 03:00:00,10.8,126.4,100.0,3,POINT (126.4 10.8),49,AXEL_1994_12
1984094S10080,1984,South Indian,KAMISY,1984-04-09 00:00:00,-12.3,50.3,100.0,3,POINT (50.3 -12.3),20,KAMISY_1984_04
2020313N08135,2020,Western Pacific,VAMCO,2020-11-11 12:00:00,14.7,122.8,100.0,3,POINT (122.8 14.7),51,VAMCO_2020_11
2015047S12142,2015,South Pacific,LAM,2015-02-19 12:00:00,-12.0,135.4,100.0,3,POINT (135.4 -12),21,LAM_2015_02
2026030S16043,2026,South Indian,FYTIA,2026-01-31 00:00:00,-16.0,44.8,99.0,3,POINT (44.8 -16),20,FYTIA_2026_01
1995256N12309,1995,North Atlantic,MARILYN,1995-09-16 15:00:00,19.3,-66.1,98.0,3,POINT (-66.1 19.3),52,MARILYN_1995_09
1991228N26286,1991,North Atlantic,BOB,1991-08-19 03:00:00,35.5,-74.9,98.0,3,POINT (-74.9 35.5),95,BOB_1991_08
2024233N15148,2024,Western Pacific,SHANSHAN,2024-08-28 09:00:00,30.3,130.1,98.0,3,POINT (130.1 30.3),71,SHANSHAN_2024_08
1990171N11148,1990,Western Pacific,PERCY,1990-06-26 21:00:00,16.8,123.3,98.0,3,POINT (123.3 16.8),51,PERCY_1990_06
1992314N08141,1992,North Indian,FORREST,1992-11-21 03:00:00,20.0,91.8,98.0,3,POINT (91.8 20),112,FORREST_1992_11
1992281N11263,1992,Eastern Pacific,WINIFRED,1992-10-09 15:00:00,18.0,-104.4,98.0,3,POINT (-104.4 18),95,WINIFRED_1992_10
1994076S14078,1994,South Indian,NADIA,1994-03-22 21:00:00,-13.1,50.8,98.0,3,POINT (50.8 -13.1),20,NADIA_1994_03
2015211N13162,2015,Western Pacific,SOUDELOR,2015-08-07 21:00:00,24.0,121.7,98.0,3,POINT (121.7 24),63,SOUDELOR_2015_08
2001170N11138,2001,Western Pacific,CHEBI,2001-06-23 03:00:00,22.8,119.3,98.0,3,POINT (119.3 22.8),63,CHEBI_2001_06
2011038S11062,2011,South Indian,BINGIZA,2011-02-13 21:00:00,-16.0,51.0,98.0,3,POINT (51 -16),20,BINGIZA_2011_02
1994273N08176,1994,Western Pacific,SETH,1994-10-09 21:00:00,25.5,122.8,98.0,3,POINT (122.8 25.5),63,SETH_1994_10
2001309N10130,2001,Western Pacific,LINGLING,2001-11-11 15:00:00,13.6,110.0,98.0,3,POINT (110 13.6),112,LINGLING_2001_11
1995193N06156,1995,Western Pacific,FAYE,1995-07-23 06:00:00,34.3,127.9,95.0,2,POINT (127.9 34.3),112,FAYE_1995_07
2020326N11063,2020,North Indian,GATI,2020-11-22 09:00:00,10.4,52.0,95.0,2,POINT (52 10.4),112,GATI_2020_11
1994224N20152,1994,Western Pacific,FRED,1994-08-21 09:00:00,27.3,121.7,95.0,2,POINT (121.7 27.3),112,FRED_1994_08
1995264N06174,1995,Western Pacific,SIBYL,1995-09-30 12:00:00,13.7,121.7,95.0,2,POINT (121.7 13.7),50,SIBYL_1995_09
1991220N10133,1991,Western Pacific,FRED,1991-08-16 00:00:00,20.3,110.4,95.0,2,POINT (110.4 20.3),55,FRED_1991_08
1994259N12128,1994,Western Pacific,ORCHID,1994-09-29 06:00:00,32.4,134.8,95.0,2,POINT (134.8 32.4),66,ORCHID_1994_09
1996210N05156,1996,Western Pacific,KIRK,1996-08-13 18:00:00,31.1,129.3,95.0,2,POINT (129.3 31.1),71,KIRK_1996_08
2023290N12256,2023,Eastern Pacific,NORMA,2023-10-21 09:00:00,21.9,-110.2,95.0,2,POINT (-110.2 21.9),95,NORMA_2023_10
2018184N10147,2018,Western Pacific,MARIA,2018-07-10 21:00:00,26.3,121.1,95.0,2,POINT (121.1 26.3),112,MARIA_2018_07
2020136N10088,2020,North Indian,AMPHAN,2020-05-20 12:00:00,22.1,88.4,95.0,2,POINT (88.4 22.1),112,AMPHAN_2020_05
2012070S17112,2012,South Indian,LUA,2012-03-17 03:00:00,-19.1,119.8,95.0,2,POINT (119.8 -19.1),21,LUA_2012_03
2017364S12065,2018,South Indian,AVA,2018-01-05 06:00:00,-17.8,50.0,95.0,2,POINT (50 -17.8),20,AVA_2018_01
2008278N13261,2008,Eastern Pacific,NORBERT,2008-10-11 12:00:00,23.7,-112.3,95.0,2,POINT (-112.3 23.7),95,NORBERT_2008_10
1982262N12270,1982,Eastern Pacific,PAUL,1982-09-29 15:00:00,22.0,-109.9,95.0,2,POINT (-109.9 22),95,PAUL_1982_09
1996227N08156,1996,Western Pacific,NIKI,1996-08-21 18:00:00,18.2,110.3,95.0,2,POINT (110.3 18.2),55,NIKI_1996_08
1997232N14136,1997,Western Pacific,AMBER,1997-08-28 15:00:00,22.7,122.1,95.0,2,POINT (122.1 22.7),63,AMBER_1997_08
1985320N21296,1985,North Atlantic,KATE,1985-11-19 00:00:00,22.1,-76.8,95.0,2,POINT (-76.8 22.1),61,KATE_1985_11
2003056S21042,2003,South Indian,JAPHET,2003-03-02 06:00:00,-22.6,36.4,95.0,2,POINT (36.4 -22.6),112,JAPHET_2003_03
2003011S09182,2003,South Pacific,AMI,2003-01-13 18:00:00,-17.0,180.0,95.0,2,POINT (180 -17),16,AMI_2003_01
